statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
cssd,ČSSD,7066,2010,election,domazlice,Domažlice,cz,Czechia
np,NP,0,2010,election,domazlice,Domažlice,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,domazlice,Domažlice,cz,Czechia
moravane,Moravané,0,2010,election,domazlice,Domažlice,cz,Czechia
stop,STOP,30,2010,election,domazlice,Domažlice,cz,Czechia
spoz,SPOZ,1118,2010,election,domazlice,Domažlice,cz,Czechia
top-09,TOP 09,3711,2010,election,domazlice,Domažlice,cz,Czechia
es,ES,0,2010,election,domazlice,Domažlice,cz,Czechia
kdu-csl,KDU-ČSL,980,2010,election,domazlice,Domažlice,cz,Czechia
pb,PB,141,2010,election,domazlice,Domažlice,cz,Czechia
csns,ČSNS,42,2010,election,domazlice,Domažlice,cz,Czechia
zeleni,Zelení,356,2010,election,domazlice,Domažlice,cz,Czechia
suverenita,Suverenita,1610,2010,election,domazlice,Domažlice,cz,Czechia
humaniste,Humanisté,0,2010,election,domazlice,Domažlice,cz,Czechia
pirati,Piráti,264,2010,election,domazlice,Domažlice,cz,Czechia
dsss,DSSS,308,2010,election,domazlice,Domažlice,cz,Czechia
svobodni,Svobodní,113,2010,election,domazlice,Domažlice,cz,Czechia
kh,KH,0,2010,election,domazlice,Domažlice,cz,Czechia
ods,ODS,6156,2010,election,domazlice,Domažlice,cz,Czechia
non-voters,Non voters,68069,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
obcane,Občané,264,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
liberalove,Liberálové,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
vv,VV,12509,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kons,KONS,509,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kscm,KSČM,11109,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kc,KČ,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
csns,ČSNS,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
cssd,ČSSD,30159,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
np,NP,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
moravane,Moravané,275,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
stop,STOP,71,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
spoz,SPOZ,4587,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
top-09,TOP 09,11129,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
es,ES,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kdu-csl,KDU-ČSL,7251,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
pb,PB,417,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
csns,ČSNS,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
zeleni,Zelení,1815,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
suverenita,Suverenita,3181,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
humaniste,Humanisté,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
pirati,Piráti,713,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
dsss,DSSS,807,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
svobodni,Svobodní,421,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
kh,KH,0,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
ods,ODS,18081,2010,election,frydek-mistek,Frýdek-Místek,cz,Czechia
non-voters,Non voters,26554,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
obcane,Občané,106,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
liberalove,Liberálové,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
vv,VV,4773,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kons,KONS,22,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kscm,KSČM,7308,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kc,KČ,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
csns,ČSNS,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
cssd,ČSSD,12410,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
np,NP,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
moravane,Moravané,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
stop,STOP,38,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
spoz,SPOZ,2427,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
top-09,TOP 09,6889,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
es,ES,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kdu-csl,KDU-ČSL,3006,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
pb,PB,258,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
csns,ČSNS,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
zeleni,Zelení,1065,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
suverenita,Suverenita,1747,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
humaniste,Humanisté,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
pirati,Piráti,474,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
dsss,DSSS,451,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
svobodni,Svobodní,452,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
kh,KH,0,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
ods,ODS,9526,2010,election,havlickuv-brod,Havlíčkův Brod,cz,Czechia
non-voters,Non voters,51058,2010,election,hodonin,Hodonín,cz,Czechia
obcane,Občané,183,2010,election,hodonin,Hodonín,cz,Czechia
liberalove,Liberálové,0,2010,election,hodonin,Hodonín,cz,Czechia
vv,VV,7439,2010,election,hodonin,Hodonín,cz,Czechia
kons,KONS,67,2010,election,hodonin,Hodonín,cz,Czechia
kscm,KSČM,10772,2010,election,hodonin,Hodonín,cz,Czechia
kc,KČ,150,2010,election,hodonin,Hodonín,cz,Czechia
csns,ČSNS,0,2010,election,hodonin,Hodonín,cz,Czechia
cssd,ČSSD,19246,2010,election,hodonin,Hodonín,cz,Czechia
np,NP,0,2010,election,hodonin,Hodonín,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,hodonin,Hodonín,cz,Czechia
moravane,Moravané,838,2010,election,hodonin,Hodonín,cz,Czechia
stop,STOP,43,2010,election,hodonin,Hodonín,cz,Czechia
spoz,SPOZ,3065,2010,election,hodonin,Hodonín,cz,Czechia
top-09,TOP 09,9107,2010,election,hodonin,Hodonín,cz,Czechia
es,ES,0,2010,election,hodonin,Hodonín,cz,Czechia
kdu-csl,KDU-ČSL,9376,2010,election,hodonin,Hodonín,cz,Czechia
pb,PB,325,2010,election,hodonin,Hodonín,cz,Czechia
csns,ČSNS,50,2010,election,hodonin,Hodonín,cz,Czechia
zeleni,Zelení,1362,2010,election,hodonin,Hodonín,cz,Czechia
suverenita,Suverenita,1860,2010,election,hodonin,Hodonín,cz,Czechia
humaniste,Humanisté,0,2010,election,hodonin,Hodonín,cz,Czechia
pirati,Piráti,554,2010,election,hodonin,Hodonín,cz,Czechia
dsss,DSSS,636,2010,election,hodonin,Hodonín,cz,Czechia
svobodni,Svobodní,333,2010,election,hodonin,Hodonín,cz,Czechia
kh,KH,0,2010,election,hodonin,Hodonín,cz,Czechia
ods,ODS,12719,2010,election,hodonin,Hodonín,cz,Czechia
non-voters,Non voters,42782,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
obcane,Občané,186,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
liberalove,Liberálové,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
vv,VV,9461,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
kons,KONS,54,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
kscm,KSČM,9494,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
kc,KČ,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
csns,ČSNS,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
cssd,ČSSD,17599,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
np,NP,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
moravane,Moravané,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
stop,STOP,36,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
spoz,SPOZ,3563,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
top-09,TOP 09,20060,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
es,ES,43,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
kdu-csl,KDU-ČSL,2534,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
pb,PB,385,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
csns,ČSNS,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
zeleni,Zelení,2145,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
suverenita,Suverenita,3409,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
humaniste,Humanisté,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
pirati,Piráti,611,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
dsss,DSSS,768,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
svobodni,Svobodní,881,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
kh,KH,0,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
ods,ODS,17452,2010,election,hradec-kralove,Hradec Králové,cz,Czechia
non-voters,Non voters,27118,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
obcane,Občané,158,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
liberalove,Liberálové,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
vv,VV,5606,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kons,KONS,42,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kscm,KSČM,4076,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kc,KČ,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
csns,ČSNS,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
cssd,ČSSD,7792,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
np,NP,42,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
spr-rsc,SPR-RSČ,156,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
moravane,Moravané,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
stop,STOP,15,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
spoz,SPOZ,1640,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
top-09,TOP 09,9646,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
es,ES,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kdu-csl,KDU-ČSL,568,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
pb,PB,283,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
csns,ČSNS,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
zeleni,Zelení,959,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
suverenita,Suverenita,1834,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
humaniste,Humanisté,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
pirati,Piráti,620,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
dsss,DSSS,615,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
svobodni,Svobodní,296,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
kh,KH,0,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
ods,ODS,10572,2010,election,jablonec-nad-nisou,Jablonec nad Nisou,cz,Czechia
non-voters,Non voters,14135,2010,election,jesenik,Jeseník,cz,Czechia
obcane,Občané,56,2010,election,jesenik,Jeseník,cz,Czechia
liberalove,Liberálové,0,2010,election,jesenik,Jeseník,cz,Czechia
vv,VV,2289,2010,election,jesenik,Jeseník,cz,Czechia
kons,KONS,29,2010,election,jesenik,Jeseník,cz,Czechia
kscm,KSČM,2961,2010,election,jesenik,Jeseník,cz,Czechia
kc,KČ,49,2010,election,jesenik,Jeseník,cz,Czechia
csns,ČSNS,0,2010,election,jesenik,Jeseník,cz,Czechia
cssd,ČSSD,5054,2010,election,jesenik,Jeseník,cz,Czechia
np,NP,0,2010,election,jesenik,Jeseník,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,jesenik,Jeseník,cz,Czechia
moravane,Moravané,125,2010,election,jesenik,Jeseník,cz,Czechia
stop,STOP,10,2010,election,jesenik,Jeseník,cz,Czechia
spoz,SPOZ,939,2010,election,jesenik,Jeseník,cz,Czechia
top-09,TOP 09,2894,2010,election,jesenik,Jeseník,cz,Czechia
es,ES,0,2010,election,jesenik,Jeseník,cz,Czechia
kdu-csl,KDU-ČSL,676,2010,election,jesenik,Jeseník,cz,Czechia
pb,PB,113,2010,election,jesenik,Jeseník,cz,Czechia
csns,ČSNS,0,2010,election,jesenik,Jeseník,cz,Czechia
zeleni,Zelení,437,2010,election,jesenik,Jeseník,cz,Czechia
suverenita,Suverenita,577,2010,election,jesenik,Jeseník,cz,Czechia
humaniste,Humanisté,0,2010,election,jesenik,Jeseník,cz,Czechia
pirati,Piráti,190,2010,election,jesenik,Jeseník,cz,Czechia
dsss,DSSS,308,2010,election,jesenik,Jeseník,cz,Czechia
svobodni,Svobodní,158,2010,election,jesenik,Jeseník,cz,Czechia
kh,KH,0,2010,election,jesenik,Jeseník,cz,Czechia
ods,ODS,2734,2010,election,jesenik,Jeseník,cz,Czechia
non-voters,Non voters,23654,2010,election,jicin,Jičín,cz,Czechia
obcane,Občané,85,2010,election,jicin,Jičín,cz,Czechia
liberalove,Liberálové,0,2010,election,jicin,Jičín,cz,Czechia
vv,VV,5353,2010,election,jicin,Jičín,cz,Czechia
kons,KONS,36,2010,election,jicin,Jičín,cz,Czechia
kscm,KSČM,4643,2010,election,jicin,Jičín,cz,Czechia
kc,KČ,0,2010,election,jicin,Jičín,cz,Czechia
csns,ČSNS,0,2010,election,jicin,Jičín,cz,Czechia
cssd,ČSSD,8516,2010,election,jicin,Jičín,cz,Czechia
np,NP,0,2010,election,jicin,Jičín,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,jicin,Jičín,cz,Czechia
moravane,Moravané,0,2010,election,jicin,Jičín,cz,Czechia
stop,STOP,21,2010,election,jicin,Jičín,cz,Czechia
spoz,SPOZ,1398,2010,election,jicin,Jičín,cz,Czechia
top-09,TOP 09,8399,2010,election,jicin,Jičín,cz,Czechia
es,ES,17,2010,election,jicin,Jičín,cz,Czechia
kdu-csl,KDU-ČSL,1267,2010,election,jicin,Jičín,cz,Czechia
pb,PB,249,2010,election,jicin,Jičín,cz,Czechia
csns,ČSNS,0,2010,election,jicin,Jičín,cz,Czechia
zeleni,Zelení,968,2010,election,jicin,Jičín,cz,Czechia
suverenita,Suverenita,1739,2010,election,jicin,Jičín,cz,Czechia
humaniste,Humanisté,0,2010,election,jicin,Jičín,cz,Czechia
pirati,Piráti,259,2010,election,jicin,Jičín,cz,Czechia
dsss,DSSS,425,2010,election,jicin,Jičín,cz,Czechia
svobodni,Svobodní,318,2010,election,jicin,Jičín,cz,Czechia
kh,KH,0,2010,election,jicin,Jičín,cz,Czechia
ods,ODS,7757,2010,election,jicin,Jičín,cz,Czechia
non-voters,Non voters,32312,2010,election,jihlava,Jihlava,cz,Czechia
obcane,Občané,118,2010,election,jihlava,Jihlava,cz,Czechia
liberalove,Liberálové,0,2010,election,jihlava,Jihlava,cz,Czechia
vv,VV,6059,2010,election,jihlava,Jihlava,cz,Czechia
kons,KONS,53,2010,election,jihlava,Jihlava,cz,Czechia
kscm,KSČM,7417,2010,election,jihlava,Jihlava,cz,Czechia
kc,KČ,0,2010,election,jihlava,Jihlava,cz,Czechia
csns,ČSNS,0,2010,election,jihlava,Jihlava,cz,Czechia
cssd,ČSSD,12172,2010,election,jihlava,Jihlava,cz,Czechia
np,NP,0,2010,election,jihlava,Jihlava,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,jihlava,Jihlava,cz,Czechia
moravane,Moravané,0,2010,election,jihlava,Jihlava,cz,Czechia
stop,STOP,35,2010,election,jihlava,Jihlava,cz,Czechia
spoz,SPOZ,3588,2010,election,jihlava,Jihlava,cz,Czechia
top-09,TOP 09,9523,2010,election,jihlava,Jihlava,cz,Czechia
es,ES,0,2010,election,jihlava,Jihlava,cz,Czechia
kdu-csl,KDU-ČSL,3497,2010,election,jihlava,Jihlava,cz,Czechia
pb,PB,265,2010,election,jihlava,Jihlava,cz,Czechia
csns,ČSNS,0,2010,election,jihlava,Jihlava,cz,Czechia
zeleni,Zelení,1280,2010,election,jihlava,Jihlava,cz,Czechia
suverenita,Suverenita,1590,2010,election,jihlava,Jihlava,cz,Czechia
humaniste,Humanisté,0,2010,election,jihlava,Jihlava,cz,Czechia
pirati,Piráti,522,2010,election,jihlava,Jihlava,cz,Czechia
dsss,DSSS,558,2010,election,jihlava,Jihlava,cz,Czechia
svobodni,Svobodní,717,2010,election,jihlava,Jihlava,cz,Czechia
kh,KH,0,2010,election,jihlava,Jihlava,cz,Czechia
ods,ODS,10412,2010,election,jihlava,Jihlava,cz,Czechia
non-voters,Non voters,28910,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
obcane,Občané,180,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
liberalove,Liberálové,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
vv,VV,5108,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kons,KONS,26,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kscm,KSČM,6795,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kc,KČ,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
csns,ČSNS,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
cssd,ČSSD,11288,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
np,NP,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
moravane,Moravané,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
stop,STOP,61,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
spoz,SPOZ,1851,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
top-09,TOP 09,6696,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
es,ES,18,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kdu-csl,KDU-ČSL,1869,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
pb,PB,271,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
csns,ČSNS,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
zeleni,Zelení,886,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
suverenita,Suverenita,1892,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
humaniste,Humanisté,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
pirati,Piráti,456,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
dsss,DSSS,390,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
svobodni,Svobodní,413,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kh,KH,0,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
ods,ODS,9480,2010,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
non-voters,Non voters,41444,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
obcane,Občané,562,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
liberalove,Liberálové,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
vv,VV,6350,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
kons,KONS,71,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
kscm,KSČM,5911,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
kc,KČ,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
csns,ČSNS,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
cssd,ČSSD,11427,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
np,NP,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
moravane,Moravané,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
stop,STOP,55,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
spoz,SPOZ,1994,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
top-09,TOP 09,10440,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
es,ES,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
kdu-csl,KDU-ČSL,926,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
pb,PB,370,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
csns,ČSNS,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
zeleni,Zelení,1150,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
suverenita,Suverenita,2524,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
humaniste,Humanisté,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
pirati,Piráti,508,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
dsss,DSSS,930,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
svobodni,Svobodní,426,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
kh,KH,0,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
ods,ODS,10265,2010,election,karlovy-vary,Karlovy Vary,cz,Czechia
non-voters,Non voters,103226,2010,election,karvina,Karviná,cz,Czechia
obcane,Občané,275,2010,election,karvina,Karviná,cz,Czechia
liberalove,Liberálové,0,2010,election,karvina,Karviná,cz,Czechia
vv,VV,12172,2010,election,karvina,Karviná,cz,Czechia
kons,KONS,304,2010,election,karvina,Karviná,cz,Czechia
kscm,KSČM,17559,2010,election,karvina,Karviná,cz,Czechia
kc,KČ,0,2010,election,karvina,Karviná,cz,Czechia
csns,ČSNS,0,2010,election,karvina,Karviná,cz,Czechia
cssd,ČSSD,42463,2010,election,karvina,Karviná,cz,Czechia
np,NP,0,2010,election,karvina,Karviná,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,karvina,Karviná,cz,Czechia
moravane,Moravané,260,2010,election,karvina,Karviná,cz,Czechia
stop,STOP,48,2010,election,karvina,Karviná,cz,Czechia
spoz,SPOZ,5721,2010,election,karvina,Karviná,cz,Czechia
top-09,TOP 09,8686,2010,election,karvina,Karviná,cz,Czechia
es,ES,0,2010,election,karvina,Karviná,cz,Czechia
kdu-csl,KDU-ČSL,3687,2010,election,karvina,Karviná,cz,Czechia
pb,PB,378,2010,election,karvina,Karviná,cz,Czechia
csns,ČSNS,0,2010,election,karvina,Karviná,cz,Czechia
zeleni,Zelení,1836,2010,election,karvina,Karviná,cz,Czechia
suverenita,Suverenita,4851,2010,election,karvina,Karviná,cz,Czechia
humaniste,Humanisté,0,2010,election,karvina,Karviná,cz,Czechia
pirati,Piráti,817,2010,election,karvina,Karviná,cz,Czechia
dsss,DSSS,1595,2010,election,karvina,Karviná,cz,Czechia
svobodni,Svobodní,403,2010,election,karvina,Karviná,cz,Czechia
kh,KH,0,2010,election,karvina,Karviná,cz,Czechia
ods,ODS,15840,2010,election,karvina,Karviná,cz,Czechia
non-voters,Non voters,51419,2010,election,kladno,Kladno,cz,Czechia
obcane,Občané,254,2010,election,kladno,Kladno,cz,Czechia
liberalove,Liberálové,35,2010,election,kladno,Kladno,cz,Czechia
vv,VV,7817,2010,election,kladno,Kladno,cz,Czechia
kons,KONS,55,2010,election,kladno,Kladno,cz,Czechia
kscm,KSČM,10077,2010,election,kladno,Kladno,cz,Czechia
kc,KČ,142,2010,election,kladno,Kladno,cz,Czechia
csns,ČSNS,0,2010,election,kladno,Kladno,cz,Czechia
cssd,ČSSD,16456,2010,election,kladno,Kladno,cz,Czechia
np,NP,0,2010,election,kladno,Kladno,cz,Czechia
spr-rsc,SPR-RSČ,168,2010,election,kladno,Kladno,cz,Czechia
moravane,Moravané,0,2010,election,kladno,Kladno,cz,Czechia
stop,STOP,56,2010,election,kladno,Kladno,cz,Czechia
spoz,SPOZ,3064,2010,election,kladno,Kladno,cz,Czechia
top-09,TOP 09,11869,2010,election,kladno,Kladno,cz,Czechia
es,ES,0,2010,election,kladno,Kladno,cz,Czechia
kdu-csl,KDU-ČSL,916,2010,election,kladno,Kladno,cz,Czechia
pb,PB,419,2010,election,kladno,Kladno,cz,Czechia
csns,ČSNS,64,2010,election,kladno,Kladno,cz,Czechia
zeleni,Zelení,1474,2010,election,kladno,Kladno,cz,Czechia
suverenita,Suverenita,2903,2010,election,kladno,Kladno,cz,Czechia
humaniste,Humanisté,0,2010,election,kladno,Kladno,cz,Czechia
pirati,Piráti,612,2010,election,kladno,Kladno,cz,Czechia
dsss,DSSS,919,2010,election,kladno,Kladno,cz,Czechia
svobodni,Svobodní,696,2010,election,kladno,Kladno,cz,Czechia
kh,KH,0,2010,election,kladno,Kladno,cz,Czechia
ods,ODS,16815,2010,election,kladno,Kladno,cz,Czechia
non-voters,Non voters,27566,2010,election,klatovy,Klatovy,cz,Czechia
obcane,Občané,97,2010,election,klatovy,Klatovy,cz,Czechia
liberalove,Liberálové,0,2010,election,klatovy,Klatovy,cz,Czechia
vv,VV,4183,2010,election,klatovy,Klatovy,cz,Czechia
kons,KONS,19,2010,election,klatovy,Klatovy,cz,Czechia
kscm,KSČM,5765,2010,election,klatovy,Klatovy,cz,Czechia
kc,KČ,74,2010,election,klatovy,Klatovy,cz,Czechia
csns,ČSNS,0,2010,election,klatovy,Klatovy,cz,Czechia
cssd,ČSSD,9775,2010,election,klatovy,Klatovy,cz,Czechia
np,NP,0,2010,election,klatovy,Klatovy,cz,Czechia
spr-rsc,SPR-RSČ,0,2010,election,klatovy,Klatovy,cz,Czechia
moravane,Moravané,0,2010,election,klatovy,Klatovy,cz,Czechia
stop,STOP,36,2010,election,klatovy,Klatovy,cz,Czechia
spoz,SPOZ,1649,2010,election,klatovy,Klatovy,cz,Czechia
top-09,TOP 09,7675,2010,election,klatovy,Klatovy,cz,Czechia
es,ES,0,2010,election,klatovy,Klatovy,cz,Czechia
kdu-csl,KDU-ČSL,1676,2010,election,klatovy,Klatovy,cz,Czechia
