,Sum - Strana svobodných občanů,1200
,Sum - Česká pirátská strana,918
,Sum - TOP 09,3641
,Sum - HLAVU VZHŮRU - volební blok,131
,Sum - Občanská demokratická strana,2713
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,118
,Sum - Strana soukromníků České republiky,92
,Sum - Křesťanská a demokratická unie - Československá strana lidová,5367
,Sum - Pravý Blok,0
,Sum - Suverenita,122
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,1172
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,6196
,Sum - Dělnická strana sociální spravedlnosti,373
,Sum - ANO 2011,10081
,Sum - LEV 21 - Národní socialisté,37
,Sum - Strana zelených,1021
,Sum - Komunistická strana Čech a Moravy,9171
,Sum - Koruna Česká,146
Kutná Hora,Sum - VOLICI,24162
,Sum - Česká strana sociálně demokratická,9244
,Sum - Strana svobodných občanů,786
,Sum - Česká pirátská strana,976
,Sum - TOP 09,3573
,Sum - HLAVU VZHŮRU - volební blok,284
,Sum - Občanská demokratická strana,2422
,Sum - Romská demokratická strana,29
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,133
,Sum - Strana soukromníků České republiky,91
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1612
,Sum - Pravý Blok,0
,Sum - Suverenita,128
,Sum - Aktiv nezávislých občanů,18
,Sum - Strana Práv Občanů ZEMANOVCI,442
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,2639
,Sum - Dělnická strana sociální spravedlnosti,226
,Sum - ANO 2011,6941
,Sum - LEV 21 - Národní socialisté,24
,Sum - Strana zelených,788
,Sum - Komunistická strana Čech a Moravy,6259
,Sum - Koruna Česká,80
Liberec,Sum - VOLICI,56959
,Sum - Česká strana sociálně demokratická,13034
,Sum - Strana svobodných občanů,2041
,Sum - Česká pirátská strana,2326
,Sum - TOP 09,12865
,Sum - HLAVU VZHŮRU - volební blok,298
,Sum - Občanská demokratická strana,4978
,Sum - Romská demokratická strana,55
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,2260
,Sum - Strana soukromníků České republiky,298
,Sum - Křesťanská a demokratická unie - Československá strana lidová,2094
,Sum - Pravý Blok,0
,Sum - Suverenita,238
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,1208
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,5531
,Sum - Dělnická strana sociální spravedlnosti,667
,Sum - ANO 2011,17474
,Sum - LEV 21 - Národní socialisté,73
,Sum - Strana zelených,1967
,Sum - Komunistická strana Čech a Moravy,10964
,Sum - Koruna Česká,0
Litoměřice,Sum - VOLICI,41848
,Sum - Česká strana sociálně demokratická,10192
,Sum - Strana svobodných občanů,1374
,Sum - Česká pirátská strana,1345
,Sum - TOP 09,5412
,Sum - HLAVU VZHŮRU - volební blok,265
,Sum - Občanská demokratická strana,4031
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,288
,Sum - Strana soukromníků České republiky,197
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1650
,Sum - Pravý Blok,0
,Sum - Suverenita,209
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,784
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,3706
,Sum - Dělnická strana sociální spravedlnosti,736
,Sum - ANO 2011,10588
,Sum - LEV 21 - Národní socialisté,52
,Sum - Strana zelených,1465
,Sum - Komunistická strana Čech a Moravy,11039
,Sum - Koruna Česká,164
Louny,Sum - VOLICI,32471
,Sum - Česká strana sociálně demokratická,7816
,Sum - Strana svobodných občanů,792
,Sum - Česká pirátská strana,817
,Sum - TOP 09,3025
,Sum - HLAVU VZHŮRU - volební blok,139
,Sum - Občanská demokratická strana,2304
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,166
,Sum - Strana soukromníků České republiky,205
,Sum - Křesťanská a demokratická unie - Československá strana lidová,769
,Sum - Pravý Blok,0
,Sum - Suverenita,137
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,586
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,2736
,Sum - Dělnická strana sociální spravedlnosti,582
,Sum - ANO 2011,7545
,Sum - LEV 21 - Národní socialisté,76
,Sum - Strana zelených,769
,Sum - Komunistická strana Čech a Moravy,9030
,Sum - Koruna Česká,90
Mělník,Sum - VOLICI,35653
,Sum - Česká strana sociálně demokratická,8442
,Sum - Strana svobodných občanů,1226
,Sum - Česká pirátská strana,1379
,Sum - TOP 09,6370
,Sum - HLAVU VZHŮRU - volební blok,285
,Sum - Občanská demokratická strana,3915
,Sum - Romská demokratická strana,27
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,174
,Sum - Strana soukromníků České republiky,278
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1464
,Sum - Pravý Blok,0
,Sum - Suverenita,145
,Sum - Aktiv nezávislých občanů,46
,Sum - Strana Práv Občanů ZEMANOVCI,539
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,3014
,Sum - Dělnická strana sociální spravedlnosti,487
,Sum - ANO 2011,9419
,Sum - LEV 21 - Národní socialisté,33
,Sum - Strana zelených,1497
,Sum - Komunistická strana Čech a Moravy,7445
,Sum - Koruna Česká,91
Mladá Boleslav,Sum - VOLICI,38976
,Sum - Česká strana sociálně demokratická,11192
,Sum - Strana svobodných občanů,1292
,Sum - Česká pirátská strana,1471
,Sum - TOP 09,6624
,Sum - HLAVU VZHŮRU - volební blok,364
,Sum - Občanská demokratická strana,6281
,Sum - Romská demokratická strana,34
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,250
,Sum - Strana soukromníků České republiky,164
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1480
,Sum - Pravý Blok,0
,Sum - Suverenita,292
,Sum - Aktiv nezávislých občanů,38
,Sum - Strana Práv Občanů ZEMANOVCI,494
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,4498
,Sum - Dělnická strana sociální spravedlnosti,444
,Sum - ANO 2011,11433
,Sum - LEV 21 - Národní socialisté,41
,Sum - Strana zelených,1901
,Sum - Komunistická strana Čech a Moravy,7694
,Sum - Koruna Česká,106
Most,Sum - VOLICI,46858
,Sum - Česká strana sociálně demokratická,10012
,Sum - Strana svobodných občanů,923
,Sum - Česká pirátská strana,878
,Sum - TOP 09,2966
,Sum - HLAVU VZHŮRU - volební blok,229
,Sum - Občanská demokratická strana,2406
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,209
,Sum - Strana soukromníků České republiky,108
,Sum - Křesťanská a demokratická unie - Československá strana lidová,723
,Sum - Pravý Blok,0
,Sum - Suverenita,128
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,537
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,3265
,Sum - Dělnická strana sociální spravedlnosti,946
,Sum - ANO 2011,10523
,Sum - LEV 21 - Národní socialisté,65
,Sum - Strana zelených,1314
,Sum - Komunistická strana Čech a Moravy,9636
,Sum - Koruna Česká,102
Náchod,Sum - VOLICI,36774
,Sum - Česká strana sociálně demokratická,10357
,Sum - Strana svobodných občanů,1329
,Sum - Česká pirátská strana,1200
,Sum - TOP 09,6653
,Sum - HLAVU VZHŮRU - volební blok,171
,Sum - Občanská demokratická strana,3652
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,362
,Sum - Strana soukromníků České republiky,163
,Sum - Křesťanská a demokratická unie - Československá strana lidová,5658
,Sum - Pravý Blok,0
,Sum - Suverenita,215
,Sum - Aktiv nezávislých občanů,43
,Sum - Strana Práv Občanů ZEMANOVCI,469
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,4515
,Sum - Dělnická strana sociální spravedlnosti,460
,Sum - ANO 2011,10222
,Sum - LEV 21 - Národní socialisté,81
,Sum - Strana zelených,1520
,Sum - Komunistická strana Čech a Moravy,6411
,Sum - Koruna Česká,0
Nový Jičín,Sum - VOLICI,51998
,Sum - Česká strana sociálně demokratická,16802
,Sum - Strana svobodných občanů,1458
,Sum - Česká pirátská strana,1913
,Sum - TOP 09,4773
,Sum - HLAVU VZHŮRU - volební blok,289
,Sum - Občanská demokratická strana,4453
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,323
,Sum - Strana soukromníků České republiky,136
,Sum - Křesťanská a demokratická unie - Československá strana lidová,6742
,Sum - Pravý Blok,0
,Sum - Suverenita,199
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,1107
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,5955
,Sum - Dělnická strana sociální spravedlnosti,624
,Sum - ANO 2011,13476
,Sum - LEV 21 - Národní socialisté,57
,Sum - Strana zelených,1989
,Sum - Komunistická strana Čech a Moravy,10993
,Sum - Koruna Česká,134
Nymburk,Sum - VOLICI,30235
,Sum - Česká strana sociálně demokratická,8765
,Sum - Strana svobodných občanů,1231
,Sum - Česká pirátská strana,1149
,Sum - TOP 09,5738
,Sum - HLAVU VZHŮRU - volební blok,252
,Sum - Občanská demokratická strana,3882
,Sum - Romská demokratická strana,41
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,168
,Sum - Strana soukromníků České republiky,144
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1819
,Sum - Pravý Blok,0
,Sum - Suverenita,195
,Sum - Aktiv nezávislých občanů,30
,Sum - Strana Práv Občanů ZEMANOVCI,475
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,3192
,Sum - Dělnická strana sociální spravedlnosti,364
,Sum - ANO 2011,9608
,Sum - LEV 21 - Národní socialisté,26
,Sum - Strana zelených,1608
,Sum - Komunistická strana Čech a Moravy,6275
,Sum - Koruna Česká,149
Olomouc,Sum - VOLICI,77933
,Sum - Česká strana sociálně demokratická,24002
,Sum - Strana svobodných občanů,2319
,Sum - Česká pirátská strana,2831
,Sum - TOP 09,10390
,Sum - HLAVU VZHŮRU - volební blok,473
,Sum - Občanská demokratická strana,7741
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,421
,Sum - Strana soukromníků České republiky,224
,Sum - Křesťanská a demokratická unie - Československá strana lidová,8771
,Sum - Pravý Blok,0
,Sum - Suverenita,276
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,1702
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,8891
,Sum - Dělnická strana sociální spravedlnosti,790
,Sum - ANO 2011,21766
,Sum - LEV 21 - Národní socialisté,49
,Sum - Strana zelených,3228
,Sum - Komunistická strana Čech a Moravy,17275
,Sum - Koruna Česká,349
Opava,Sum - VOLICI,61369
,Sum - Česká strana sociálně demokratická,19794
,Sum - Strana svobodných občanů,1479
,Sum - Česká pirátská strana,1898
,Sum - TOP 09,6527
,Sum - HLAVU VZHŮRU - volební blok,411
,Sum - Občanská demokratická strana,4978
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,438
,Sum - Strana soukromníků České republiky,157
,Sum - Křesťanská a demokratická unie - Československá strana lidová,7903
,Sum - Pravý Blok,0
,Sum - Suverenita,191
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,1500
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,6630
,Sum - Dělnická strana sociální spravedlnosti,836
,Sum - ANO 2011,16284
,Sum - LEV 21 - Národní socialisté,40
,Sum - Strana zelených,2192
,Sum - Komunistická strana Čech a Moravy,12174
,Sum - Koruna Česká,166
Ostrava-město,Sum - VOLICI,124796
,Sum - Česká strana sociálně demokratická,36735
,Sum - Strana svobodných občanů,2845
,Sum - Česká pirátská strana,3457
,Sum - TOP 09,9995
,Sum - HLAVU VZHŮRU - volební blok,1411
,Sum - Občanská demokratická strana,8674
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,774
,Sum - Strana soukromníků České republiky,167
,Sum - Křesťanská a demokratická unie - Československá strana lidová,7745
,Sum - Pravý Blok,0
,Sum - Suverenita,223
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,3067
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,10939
,Sum - Dělnická strana sociální spravedlnosti,2278
,Sum - ANO 2011,26301
,Sum - LEV 21 - Národní socialisté,87
,Sum - Strana zelených,3989
,Sum - Komunistická strana Čech a Moravy,25040
,Sum - Koruna Česká,241
Pardubice,Sum - VOLICI,50509
,Sum - Česká strana sociálně demokratická,16602
,Sum - Strana svobodných občanů,2237
,Sum - Česká pirátská strana,2191
,Sum - TOP 09,10085
,Sum - HLAVU VZHŮRU - volební blok,305
,Sum - Občanská demokratická strana,6418
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,98
,Sum - politické hnutí Změna,530
,Sum - Strana soukromníků České republiky,382
,Sum - Křesťanská a demokratická unie - Československá strana lidová,4105
,Sum - Pravý Blok,0
,Sum - Suverenita,213
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,1494
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,5115
,Sum - Dělnická strana sociální spravedlnosti,733
,Sum - ANO 2011,18577
,Sum - LEV 21 - Národní socialisté,67
,Sum - Strana zelených,2536
,Sum - Komunistická strana Čech a Moravy,11584
,Sum - Koruna Česká,115
Pelhřimov,Sum - VOLICI,21935
,Sum - Česká strana sociálně demokratická,9783
,Sum - Strana svobodných občanů,845
,Sum - Česká pirátská strana,882
,Sum - TOP 09,3722
,Sum - HLAVU VZHŮRU - volební blok,95
,Sum - Občanská demokratická strana,2803
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,150
,Sum - Strana soukromníků České republiky,117
,Sum - Křesťanská a demokratická unie - Československá strana lidová,3092
,Sum - Pravý Blok,0
,Sum - Suverenita,91
,Sum - Aktiv nezávislých občanů,47
,Sum - Strana Práv Občanů ZEMANOVCI,466
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,2241
,Sum - Dělnická strana sociální spravedlnosti,246
,Sum - ANO 2011,5529
,Sum - LEV 21 - Národní socialisté,20
,Sum - Strana zelených,871
,Sum - Komunistická strana Čech a Moravy,6121
,Sum - Koruna Česká,0
Písek,Sum - VOLICI,22921
,Sum - Česká strana sociálně demokratická,7181
,Sum - Strana svobodných občanů,751
,Sum - Česká pirátská strana,848
,Sum - TOP 09,4924
,Sum - HLAVU VZHŮRU - volební blok,224
,Sum - Občanská demokratická strana,2889
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,231
,Sum - Strana soukromníků České republiky,121
,Sum - Křesťanská a demokratická unie - Československá strana lidová,2066
,Sum - Pravý Blok,0
,Sum - Suverenita,111
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,439
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,2385
,Sum - Dělnická strana sociální spravedlnosti,344
,Sum - ANO 2011,5412
,Sum - LEV 21 - Národní socialisté,19
,Sum - Strana zelených,873
,Sum - Komunistická strana Čech a Moravy,6221
,Sum - Koruna Česká,63
Plzeň-jih,Sum - VOLICI,20721
,Sum - Česká strana sociálně demokratická,6713
,Sum - Strana svobodných občanů,604
,Sum - Česká pirátská strana,832
,Sum - TOP 09,2686
,Sum - HLAVU VZHŮRU - volební blok,92
,Sum - Občanská demokratická strana,2923
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,191
,Sum - Strana soukromníků České republiky,125
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1089
,Sum - Pravý Blok,0
,Sum - Suverenita,87
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,308
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,1534
,Sum - Dělnická strana sociální spravedlnosti,326
,Sum - ANO 2011,5602
,Sum - LEV 21 - Národní socialisté,95
,Sum - Strana zelených,623
,Sum - Komunistická strana Čech a Moravy,5042
,Sum - Koruna Česká,69
Plzeň-město,Sum - VOLICI,60619
,Sum - Česká strana sociálně demokratická,17603
,Sum - Strana svobodných občanů,2572
,Sum - Česká pirátská strana,2908
,Sum - TOP 09,13089
,Sum - HLAVU VZHŮRU - volební blok,315
,Sum - Občanská demokratická strana,9780
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,610
,Sum - Strana soukromníků České republiky,236
,Sum - Křesťanská a demokratická unie - Československá strana lidová,4331
,Sum - Pravý Blok,0
,Sum - Suverenita,176
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,733
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,4368
,Sum - Dělnická strana sociální spravedlnosti,708
,Sum - ANO 2011,16397
,Sum - LEV 21 - Národní socialisté,88
,Sum - Strana zelených,2400
,Sum - Komunistická strana Čech a Moravy,10271
,Sum - Koruna Česká,238
Plzeň-sever,Sum - VOLICI,26579
,Sum - Česká strana sociálně demokratická,7739
,Sum - Strana svobodných občanů,842
,Sum - Česká pirátská strana,1134
,Sum - TOP 09,3610
,Sum - HLAVU VZHŮRU - volební blok,149
,Sum - Občanská demokratická strana,3475
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,175
,Sum - Strana soukromníků České republiky,159
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1344
,Sum - Pravý Blok,0
,Sum - Suverenita,110
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,364
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,2193
,Sum - Dělnická strana sociální spravedlnosti,379
,Sum - ANO 2011,7115
,Sum - LEV 21 - Národní socialisté,31
,Sum - Strana zelených,723
,Sum - Komunistická strana Čech a Moravy,5713
,Sum - Koruna Česká,87
Prachatice,Sum - VOLICI,18041
,Sum - Česká strana sociálně demokratická,4939
,Sum - Strana svobodných občanů,570
,Sum - Česká pirátská strana,538
,Sum - TOP 09,2543
,Sum - HLAVU VZHŮRU - volební blok,88
,Sum - Občanská demokratická strana,2102
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,134
,Sum - Strana soukromníků České republiky,118
,Sum - Křesťanská a demokratická unie - Československá strana lidová,1727
,Sum - Pravý Blok,0
,Sum - Suverenita,73
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,267
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,1730
,Sum - Dělnická strana sociální spravedlnosti,231
,Sum - ANO 2011,3638
,Sum - LEV 21 - Národní socialisté,7
,Sum - Strana zelených,500
,Sum - Komunistická strana Čech a Moravy,4282
,Sum - Koruna Česká,52
Praha,Sum - VOLICI,335310
,Sum - Česká strana sociálně demokratická,82668
,Sum - Strana svobodných občanů,21915
,Sum - Česká pirátská strana,21327
,Sum - TOP 09,135100
,Sum - HLAVU VZHŮRU - volební blok,2591
,Sum - Občanská demokratická strana,70378
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,4401
,Sum - Strana soukromníků České republiky,738
,Sum - Křesťanská a demokratická unie - Československá strana lidová,32051
,Sum - Pravý Blok,1225
,Sum - Suverenita,798
,Sum - Aktiv nezávislých občanů,196
,Sum - Strana Práv Občanů ZEMANOVCI,5427
,Sum - OBČANÉ 2011,455
,Sum - Úsvit přímé demokracie Tomia Okamury,18758
,Sum - Dělnická strana sociální spravedlnosti,2473
,Sum - ANO 2011,96564
,Sum - LEV 21 - Národní socialisté,376
,Sum - Strana zelených,37888
,Sum - Komunistická strana Čech a Moravy,49975
,Sum - Koruna Česká,1205
Praha-východ,Sum - VOLICI,40347
,Sum - Česká strana sociálně demokratická,10125
,Sum - Strana svobodných občanů,2486
,Sum - Česká pirátská strana,2275
,Sum - TOP 09,15887
,Sum - HLAVU VZHŮRU - volební blok,456
,Sum - Občanská demokratická strana,8494
,Sum - Romská demokratická strana,46
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,314
,Sum - Strana soukromníků České republiky,244
,Sum - Křesťanská a demokratická unie - Československá strana lidová,3369
,Sum - Pravý Blok,0
,Sum - Suverenita,247
,Sum - Aktiv nezávislých občanů,52
,Sum - Strana Práv Občanů ZEMANOVCI,777
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,3857
,Sum - Dělnická strana sociální spravedlnosti,470
,Sum - ANO 2011,16376
,Sum - LEV 21 - Národní socialisté,57
,Sum - Strana zelených,3255
,Sum - Komunistická strana Čech a Moravy,7391
,Sum - Koruna Česká,192
Praha-západ,Sum - VOLICI,31025
,Sum - Česká strana sociálně demokratická,7412
,Sum - Strana svobodných občanů,2131
,Sum - Česká pirátská strana,1898
,Sum - TOP 09,15643
,Sum - HLAVU VZHŮRU - volební blok,378
,Sum - Občanská demokratická strana,7184
,Sum - Romská demokratická strana,33
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,304
,Sum - Strana soukromníků České republiky,182
,Sum - Křesťanská a demokratická unie - Československá strana lidová,2720
,Sum - Pravý Blok,0
,Sum - Suverenita,143
,Sum - Aktiv nezávislých občanů,36
,Sum - Strana Práv Občanů ZEMANOVCI,682
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,2894
,Sum - Dělnická strana sociální spravedlnosti,318
,Sum - ANO 2011,12981
,Sum - LEV 21 - Národní socialisté,33
,Sum - Strana zelených,3320
,Sum - Komunistická strana Čech a Moravy,5579
,Sum - Koruna Česká,136
Přerov,Sum - VOLICI,44669
,Sum - Česká strana sociálně demokratická,13472
,Sum - Strana svobodných občanů,1122
,Sum - Česká pirátská strana,1343
,Sum - TOP 09,4056
,Sum - HLAVU VZHŮRU - volební blok,144
,Sum - Občanská demokratická strana,3615
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,291
,Sum - Strana soukromníků České republiky,148
,Sum - Křesťanská a demokratická unie - Československá strana lidová,5340
,Sum - Pravý Blok,0
,Sum - Suverenita,247
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,997
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,5887
,Sum - Dělnická strana sociální spravedlnosti,577
,Sum - ANO 2011,13754
,Sum - LEV 21 - Národní socialisté,42
,Sum - Strana zelených,1299
,Sum - Komunistická strana Čech a Moravy,10964
,Sum - Koruna Česká,149
Příbram,Sum - VOLICI,35433
,Sum - Česká strana sociálně demokratická,11520
,Sum - Strana svobodných občanů,1176
,Sum - Česká pirátská strana,1668
,Sum - TOP 09,6813
,Sum - HLAVU VZHŮRU - volební blok,339
,Sum - Občanská demokratická strana,3910
,Sum - Romská demokratická strana,36
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,384
,Sum - Strana soukromníků České republiky,211
,Sum - Křesťanská a demokratická unie - Československá strana lidová,3214
,Sum - Pravý Blok,0
,Sum - Suverenita,260
,Sum - Aktiv nezávislých občanů,60
,Sum - Strana Práv Občanů ZEMANOVCI,740
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,3942
,Sum - Dělnická strana sociální spravedlnosti,441
,Sum - ANO 2011,11066
,Sum - LEV 21 - Národní socialisté,42
,Sum - Strana zelených,1731
,Sum - Komunistická strana Čech a Moravy,9669
,Sum - Koruna Česká,125
Prostějov,Sum - VOLICI,36658
,Sum - Česká strana sociálně demokratická,12644
,Sum - Strana svobodných občanů,893
,Sum - Česká pirátská strana,964
,Sum - TOP 09,3741
,Sum - HLAVU VZHŮRU - volební blok,140
,Sum - Občanská demokratická strana,2765
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,115
,Sum - Strana soukromníků České republiky,97
,Sum - Křesťanská a demokratická unie - Československá strana lidová,4500
,Sum - Pravý Blok,0
,Sum - Suverenita,135
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,834
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,5011
,Sum - Dělnická strana sociální spravedlnosti,558
,Sum - ANO 2011,9821
,Sum - LEV 21 - Národní socialisté,67
,Sum - Strana zelených,983
,Sum - Komunistická strana Čech a Moravy,9175
,Sum - Koruna Česká,265
Rakovník,Sum - VOLICI,18453
,Sum - Česká strana sociálně demokratická,5971
,Sum - Strana svobodných občanů,569
,Sum - Česká pirátská strana,732
,Sum - TOP 09,2438
,Sum - HLAVU VZHŮRU - volební blok,141
,Sum - Občanská demokratická strana,1805
,Sum - Romská demokratická strana,26
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,83
,Sum - Strana soukromníků České republiky,87
,Sum - Křesťanská a demokratická unie - Československá strana lidová,534
,Sum - Pravý Blok,0
,Sum - Suverenita,131
,Sum - Aktiv nezávislých občanů,12
,Sum - Strana Práv Občanů ZEMANOVCI,294
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,1637
,Sum - Dělnická strana sociální spravedlnosti,200
,Sum - ANO 2011,4949
,Sum - LEV 21 - Národní socialisté,13
,Sum - Strana zelených,1072
,Sum - Komunistická strana Čech a Moravy,5252
,Sum - Koruna Česká,59
Rokycany,Sum - VOLICI,16288
,Sum - Česká strana sociálně demokratická,4883
,Sum - Strana svobodných občanů,472
,Sum - Česká pirátská strana,698
,Sum - TOP 09,2094
,Sum - HLAVU VZHŮRU - volební blok,127
,Sum - Občanská demokratická strana,2557
,Sum - Romská demokratická strana,0
,Sum - Klub angažovaných nestraníků,0
,Sum - politické hnutí Změna,115
,Sum - Strana soukromníků České republiky,75
,Sum - Křesťanská a demokratická unie - Československá strana lidová,802
,Sum - Pravý Blok,0
,Sum - Suverenita,66
,Sum - Aktiv nezávislých občanů,0
,Sum - Strana Práv Občanů ZEMANOVCI,266
,Sum - OBČANÉ 2011,0
,Sum - Úsvit přímé demokracie Tomia Okamury,1235
,Sum - Dělnická strana sociální spravedlnosti,198
,Sum - ANO 2011,4143
,Sum - LEV 21 - Národní socialisté,21
,Sum - Strana zelených,449
,Sum - Komunistická strana Čech a Moravy,4080
,Sum - Koruna Česká,57
Rychnov nad Kněžnou,Sum - VOLICI,24255
,Sum - Česká strana sociálně demokratická,7240
,Sum - Strana svobodných občanů,987
,Sum - Česká pirátská strana,1023
,Sum - TOP 09,4307
