statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
unemployment,Unemployment,10.82,2013,unemployment,trutnov,Trutnov,cz,Czechia
unemployment,Unemployment,13.40,2013,unemployment,trebic,Třebíč,cz,Czechia
unemployment,Unemployment,10.26,2013,unemployment,uherske-hradiste,Uherské Hradiště,cz,Czechia
unemployment,Unemployment,14.13,2013,unemployment,usti-nad-labem,Ústí nad Labem,cz,Czechia
unemployment,Unemployment,9.04,2013,unemployment,usti-nad-orlici,Ústí nad Orlicí,cz,Czechia
unemployment,Unemployment,11.95,2013,unemployment,vsetin,Vsetín,cz,Czechia
unemployment,Unemployment,8.74,2013,unemployment,vyskov,Vyškov,cz,Czechia
unemployment,Unemployment,8.76,2013,unemployment,zlin,Zlín,cz,Czechia
unemployment,Unemployment,15.13,2013,unemployment,znojmo,Znojmo,cz,Czechia
unemployment,Unemployment,10.62,2013,unemployment,zdar-nad-sazavou,Žďár nad Sázavou,cz,Czechia
