county_code,unemployment,0-14,65-,no-education,primary,tertiary,religious,kan,zeleni,svobodni,pb,kdu-csl,suverenita,lev,spoz,non-voters,kscm,ano,hlavu-vzhuru,soukromnici,pirati,ods,usvit,dsss,zmena,aneo,kc,obcane-2011,cssd,rds,top-09
cheb,9.05,0.151,0.138,0.009543622415810688,0.22470419971395136,0.06752047848134182,0.0798554131370027,0.0,0.012775214421304956,0.010211857948483463,0.0,0.019911044602402627,0.0016350057502320877,0.0009560626844577462,0.007509941666320267,0.49194274708678,0.09581410815978718,0.10602596610827064,0.0021753890066647267,0.0011500464175361294,0.019620069002785054,0.03145307672056643,0.04032090451843538,0.005667096202075626,0.0015518698646270663,0.0,0.0011916143603386401,0.0,0.10551329481370633,0.0,0.044574690665225646
trebic,13.40,0.144,0.155,0.0034520995041529804,0.19770069251208236,0.0947967445655585,0.24129533632367292,0.0,0.013231386584241635,0.01161542215714983,0.0,0.06794642372973266,0.001778645409684941,0.0003578981617048967,0.008806463857708367,0.3760208231657719,0.11793286698118323,0.10658857979502197,0.00200639878531533,0.0012906024619055367,0.014142400086763192,0.03298085787104821,0.04855485060463099,0.00368743560544439,0.001702727617808145,0.0005748061384957432,0.0,0.0,0.13990564503009598,0.0,0.05087576595629304
svitavy,11.53,0.151,0.152,0.004681006530574965,0.2030529296250628,0.08166643832488468,0.18632379291975398,0.0005295176682395303,0.014391113516821012,0.010731558076321146,0.0,0.05912947295341421,0.0018238941906028264,0.0004118470752974124,0.01155525222691597,0.4058458750573644,0.09993763458574068,0.09879622983420214,0.0019768659614275794,0.0029652989421413696,0.015273642963886894,0.041643622842215504,0.038913665085958365,0.005530517868279538,0.0024357812739018393,0.0,0.0009178306249485192,0.0,0.13646258663497404,0.0,0.050727792617347
frydek-mistek,9.34,0.146,0.151,0.0047549398855877886,0.18058606610608824,0.11722451561167614,0.2671547392133079,0.0,0.013259796136409575,0.009725390546042562,0.0,0.06057000952903468,0.0011492593341226069,0.00043313793999595737,0.015494787906788715,0.418538303831827,0.08879905287170455,0.10618232219687564,0.0020848372845138747,0.0010453062285235772,0.013202044411076782,0.03130143513037452,0.04463053333718345,0.0035517311079668505,0.0022985186682452138,0.0,0.0010684069186566948,0.0,0.15152897692818573,0.0,0.035136149692472064
vsetin,11.95,0.144,0.157,0.0041229138549656015,0.189431844366174,0.1056074920175121,0.2825235219772504,0.0,0.01781535441986865,0.013680246261207988,0.0,0.07960712278671062,0.0013252476451691367,0.0004697080261358966,0.011063301544165136,0.41472702414802515,0.06529780327621348,0.12063108628368688,0.0015684893015609404,0.0012245959252828733,0.012606627915754511,0.037811496103939676,0.05476292326145123,0.003170529176417302,0.0016439780914756382,0.0,0.0010568430588057673,0.0,0.11116143697105424,0.0,0.05037618580307491
jesenik,16.44,0.141,0.145,0.010349405588075554,0.21950998732725846,0.07920463460261903,0.11413393847185332,0.0,0.01180807384541613,0.0100098900110888,0.0,0.02793178889321785,0.0017981838343273293,0.0008091827254472982,0.008121796985045105,0.44930620073725536,0.11181706476458776,0.10648245272275002,0.001708274642610963,0.001738244373183085,0.011238648964545808,0.02751221266520814,0.0561333053615848,0.005364581772409866,0.001738244373183085,0.0,0.0011388497617406419,0.0,0.13108760152246232,0.0,0.03425540204393562
usti-nad-labem,14.13,0.157,0.140,0.0067773263996326865,0.19364787846726622,0.09991316238633755,0.05117231112765166,0.0,0.01637721303015303,0.012680491632349999,0.0,0.010616225552665115,0.0021485218380393684,0.0009162813721050248,0.009257601449199043,0.48119516793225836,0.09693624998683503,0.1205699902052681,0.003865232914512001,0.0011795806169627905,0.01289113102823621,0.03342847212714194,0.03593508093818787,0.007888445375938661,0.004360235494844601,0.0,0.0009057494023107142,0.0,0.09811583060379783,0.0,0.050732498499194305
beroun,7.17,0.155,0.153,0.0038927039214879996,0.16645421275545869,0.10441767068273092,0.0677924791086351,0.0,0.021239579557810803,0.015121420804639362,0.0,0.020224719101123594,0.0020732149329467198,0.0003769481696266763,0.005857194635737586,0.38495106922798117,0.09816600217470098,0.12278361725262776,0.003450525552736499,0.0019282348677056905,0.017557085900688656,0.054976440739398336,0.03469372961217833,0.004160927872417543,0.003204059441826749,0.00046393620877129395,0.0015222906850308083,0.0,0.12181225081551286,0.0004784342152953969,0.08495831823124321
plzen-mesto,6.26,0.130,0.177,0.003094164940918504,0.14030941649409184,0.15568278718479717,0.08853200031907256,0.0,0.016277587119002727,0.01744414752919792,0.0,0.02937426242183367,0.0011936897220602,0.0005968448610301,0.004971446399262083,0.4111379389861776,0.06966129054136541,0.11120983166261987,0.0021364333093691077,0.001600629400035268,0.019723009725858304,0.0663311675099361,0.029625208556584962,0.004801888200105804,0.004137220059413193,0.0,0.0016141940559677704,0.0,0.11938931918991874,0.0,0.08877389075026113
vyskov,8.74,0.146,0.153,0.003627473126137738,0.19059514476673886,0.10772133565420747,0.18807995099484992,0.0,0.013320191109833394,0.011882760414527634,0.0,0.05929059372732624,0.0015743288567634536,0.00020534724218653744,0.008104371158295345,0.39400659849138225,0.10550741303544293,0.09770421783235451,0.0012868427177023013,0.0010814954755157637,0.014689172724410312,0.03144550768683176,0.043766342218024015,0.0039015976015442113,0.0015332594083261463,0.0,0.0012457732692649937,0.0,0.17312141497939681,0.0,0.036332772050871355
opava,11.23,0.147,0.150,0.0070090950554020336,0.19493332975612374,0.10761811498940252,0.2756448007135547,0.0,0.01512068263811764,0.01020232190774452,0.0,0.054515855332592934,0.001317541233522112,0.000275924865659081,0.010347182462215538,0.4233308270158036,0.08397773286334131,0.11232901280981189,0.0028351279946470576,0.001083005097711893,0.013092634875523396,0.034338849531272635,0.04573454648299268,0.005766829692274793,0.0030213772789669372,0.0,0.0011450881924851863,0.0,0.13654141977139625,0.0,0.04502403995392055
jablonec-nad-nisou,9.33,0.147,0.153,0.005775511829841472,0.185679386069731,0.09481133328022517,0.0667687074829932,0.0,0.012862446348969762,0.013800908099752963,0.0,0.015898646130915413,0.0021943443878607214,0.00037262451869333004,0.008584164838046344,0.4120399122262245,0.07318621565298997,0.13469686305358894,0.002277149836459239,0.0015042989828730731,0.023433941953380534,0.051960418995569906,0.048109965635738834,0.0066382367959811756,0.009412219324031522,0.0,0.0,0.0,0.0915414234256614,0.0009246608426834485,0.09056155895057895
ceske-budejovice,6.77,0.145,0.152,0.003434272535846786,0.15797653664895217,0.14513561616364185,0.13754545162016926,0.0,0.017168029052579137,0.01815786196091799,0.0,0.04285124319080177,0.0015208028790371743,0.0003474247956421131,0.005683345241919096,0.3812298837765731,0.09054676796612281,0.1108678409187747,0.003113712791132146,0.0024057528302010474,0.013248028528164351,0.05223171267313882,0.04462114309312951,0.005244147858748878,0.0050933786078098476,0.0,0.0009242810601044896,0.0,0.11374556705626315,0.0,0.09099907571893989
strakonice,9.61,0.142,0.162,0.006473191999201252,0.18324624754551203,0.08892734715612208,0.13019803398962543,0.0,0.012598259404828747,0.010966451431779899,0.0,0.04002316114542392,0.0018950028074115664,0.0004912970241437394,0.0060885738349242,0.40395143177989895,0.09976838854576081,0.10624298147108366,0.003070606400898372,0.0022108366086468277,0.015458309938236945,0.045585345311622685,0.04295339696799551,0.006351768669286917,0.0047199606962380685,0.0,0.0008246771476698484,0.0,0.1273862998315553,0.0,0.06941325098259404
prerov,12.76,0.141,0.163,0.006346733983224571,0.18543384268335258,0.1041347763425267,0.19237865346473762,0.0,0.012014872914277257,0.01037774242480299,0.0,0.04939139442820674,0.002284583225424544,0.00038847164157016536,0.009221576824891782,0.41315808945946947,0.10140959709941175,0.12721521328942986,0.0013319027710977098,0.0013689000702948684,0.012421843205446002,0.03343630914943209,0.05445077509341818,0.005336860409190129,0.0026915535165932887,0.0,0.001378149395094158,0.0,0.12460690369603018,0.0,0.037515261385918826
rychnov-nad-kneznou,7.30,0.152,0.159,0.006954545454545455,0.17616666666666667,0.08833333333333333,0.12195968083876191,0.0,0.014954680406541103,0.015504484833252171,0.0,0.052404216214517976,0.0023563046859045853,0.0004555522392748865,0.008404153379726354,0.38101446771077147,0.0979437314441006,0.11849070830518858,0.001743665467569393,0.0022934698942804633,0.016069997957869273,0.04145525377401467,0.055435994910381876,0.005356665985956424,0.004115678851380009,0.0006126392183351922,0.0,0.0,0.11373097283966133,0.0,0.06765736188127366
trutnov,10.82,0.146,0.156,0.00481254827401818,0.19601726972055533,0.07998138355811697,0.07969604143043309,0.0,0.018659041004953275,0.01596282489914722,0.0,0.02756472450594904,0.002634938467037737,0.0005412858091201553,0.006199254455394985,0.41084614206199255,0.08450186386151254,0.1179798805086044,0.002491957309911658,0.0013991727518766278,0.01589133432058418,0.05434305264770464,0.051575345963335545,0.007782260123576572,0.003942194760761885,0.0007455446050145534,0.0,0.0,0.10892100291068785,0.0,0.06801817903283461
tabor,9.83,0.141,0.168,0.0029024232930986824,0.17521652999170736,0.10857596977794158,0.13598378084359392,0.0,0.015191137314568276,0.014608691517687334,0.0,0.03549353366298973,0.0016760174971472042,0.00028527957398250285,0.0060978508938759985,0.3834038607835679,0.10092953594522633,0.11039130848231267,0.003340148345378471,0.0021039368581209587,0.01572603651578547,0.04854507417268924,0.040319513122860404,0.004005800684670977,0.0038275009509319132,0.0,0.0008796120197793837,0.0,0.13679155572461013,0.0,0.07638360593381514
pisek,7.86,0.140,0.173,0.004536054966313121,0.1764391968514442,0.10179440997932093,0.14548344143292813,0.0,0.015045757716767489,0.012943143236302846,0.0,0.035606569808524204,0.0019130344863243886,0.00032745635351498546,0.007565965220688348,0.3950330041535253,0.10721610395877497,0.09327335711700532,0.0038605380624924597,0.002085379935542802,0.014614894093721456,0.049790600279199626,0.041104389638591594,0.005928683453113421,0.003981179876945349,0.0,0.0010857763300760044,0.0,0.12376126708374266,0.0,0.08486289919514675
sumperk,12.82,0.144,0.155,0.004985679431420388,0.2066983615726588,0.09106338659749076,0.16236737318526945,0.0,0.011775040467448379,0.012258675826128154,0.0,0.046063800386908285,0.002803111058470528,0.0003948043744324687,0.009031150065142721,0.419479647834498,0.10637016858146789,0.10772237356389909,0.0023293458091515652,0.0010067511548027953,0.012150104623159224,0.03324252832721387,0.05300248726755893,0.0042638872438706624,0.003533499151170595,0.0,0.001470646294760946,0.0,0.13086778001500257,0.0,0.04223419795491334
rokycany,6.10,0.138,0.167,0.0044175432601957386,0.18055792839186782,0.08547091987406341,0.06700661637658561,0.0,0.011624294516646818,0.012219748356029618,0.0,0.02076321648630456,0.001708693626054989,0.0005436752446538601,0.006886553098948894,0.4216848754724797,0.10562833324703567,0.10725935898099725,0.00328794076528763,0.0019416973023352146,0.01807072956039973,0.06619893336094858,0.03197328224511987,0.005126080878164967,0.002977269196913996,0.0,0.001475689949774763,0.0,0.1264174390307047,0.0,0.054212188681199196
sokolov,13.82,0.153,0.135,0.008392721956822512,0.2531782702900253,0.05245777534132143,0.06143773412923378,0.0,0.010038651492377067,0.009622611123040584,0.0,0.011219669315009662,0.0016238995061198197,0.000590508911316298,0.005448786772600386,0.5245866437620786,0.08252362035645265,0.09736686708181233,0.0017178441056474125,0.003153854412712046,0.012816727506978742,0.029310715052608977,0.04348292892420013,0.01080362894567318,0.0012883830792355595,0.0,0.0012212797938587073,0.0,0.11795415503543054,0.0,0.03522922482284733
blansko,9.37,0.145,0.162,0.003978456491865774,0.17065251119287203,0.11046588944545414,0.24037915767964582,0.0,0.016013499552310764,0.01219092223982368,0.0,0.08021672750648576,0.001388984548981794,0.00019514658952636774,0.011043001124962693,0.36182473540418303,0.10250935555708612,0.10107445416350988,0.0011938379594554262,0.0018711114172234083,0.015519893472920541,0.03556259613839337,0.03999357164175678,0.003822577312487086,0.0020088619510067267,0.0,0.0008953784695915697,0.0,0.1681130472713915,0.0,0.044562297678903504
